code,level,state,partisan_lean,gcb,environment,pres_2024_margin,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hispanic_pct,asian_pct,native_pct,pacific_pct
CA-41,district,CA,17.83,3.67,21.5,14.61,29.9,66.7,-36.8,-6.0,23.1,4.7,55.6,12.2,3.7,0.6
CA-42,district,CA,15.25,3.67,18.92,13.57,32.9,63.7,-30.8,-2.2,47.5,6.7,27.9,14.1,2.9,0.9
CA-43,district,CA,54.96,3.67,58.63,50.59,14.6,81.9,-67.3,-4.9,7.6,26.3,51.9,10.1,3.4,0.7
CA-44,district,CA,41.6,3.67,45.27,36.32,19.2,77.3,-58.1,-7.1,8.9,10.6,64.7,10.8,3.9,1.1
CA-45,district,CA,6.76,3.67,10.43,4.07,35.3,61.3,-26.0,-4.6,21.5,3.1,30.9,41.4,2.3,0.8
CA-46,district,CA,20.26,3.67,23.93,16.7,28.5,68.0,-39.5,-6.6,19.3,2.6,57.4,16.0,4.1,0.6
CA-47,district,CA,11.79,3.67,15.46,10.47,34.6,62.0,-27.4,-1.8,48.9,2.7,16.6,29.7,1.6,0.5
CA-48,district,CA,4.15,3.67,7.82,3.52,37.2,59.3,-22.1,-2.9,46.1,5.1,35.0,9.1,3.9,0.9
CA-49,district,CA,13.11,3.67,16.78,12.48,34.3,62.2,-27.9,-1.1,59.5,3.2,19.4,14.7,2.3,0.9
CA-50,district,CA,19.36,3.67,23.03,18.83,31.7,64.8,-33.1,-1.0,56.9,4.0,16.6,19.5,2.2,0.8
CA-51,district,CA,19.95,3.67,23.62,18.79,31.3,65.3,-34.0,-1.5,52.8,8.1,23.9,11.3,2.9,1.0
CA-52,district,CA,22.64,3.67,26.31,18.06,27.8,68.8,-41.0,-6.1,16.8,8.3,55.0,15.7,3.3,1.0
CO-01,district,CO,58.82,3.67,62.49,57.61,15.0,81.6,-66.6,-1.0,57.7,9.5,24.0,5.1,3.3,0.4
CO-02,district,CO,40.74,3.67,44.41,40.92,23.4,73.1,-49.7,0.6,78.8,1.6,12.3,4.8,2.3,0.3
CO-03,district,CO,-9.78,3.67,-6.11,-9.98,44.2,52.3,-8.1,-0.8,69.5,1.5,22.6,1.4,4.8,0.3
CO-04,district,CO,-19.22,3.67,-15.55,-18.71,49.0,47.6,1.4,0.6,78.3,2.5,11.8,4.5,2.7,0.3
CO-05,district,CO,-10.24,3.67,-6.57,-9.34,44.9,51.6,-6.7,0.2,68.2,7.6,15.2,4.9,3.4,0.8
CO-06,district,CO,20.85,3.67,24.52,20.36,31.4,65.2,-33.8,-0.4,58.9,11.2,19.1,7.2,3.0,0.5
CO-07,district,CO,14.76,3.67,18.43,15.41,34.4,62.1,-27.7,0.4,77.2,2.0,13.3,4.1,3.2,0.2
CO-08,district,CO,-0.6,3.67,3.07,-1.88,39.5,57.1,-17.6,-2.5,55.1,2.5,33.9,4.3,3.9,0.3
CT-01,district,CT,24.46,3.67,28.13,23.27,30.2,66.3,-36.1,0.4,60.2,16.7,15.3,6.2,1.5,0.1
CT-02,district,CT,8.44,3.67,12.11,7.86,37.5,59.0,-21.5,1.3,80.5,5.1,7.7,4.4,2.1,0.2
CT-03,district,CT,15.51,3.67,19.18,14.34,34.1,62.4,-28.3,0.6,64.1,14.8,14.2,5.3,1.5,0.1
CT-04,district,CT,25.33,3.67,29.0,23.73,29.5,67.0,-37.5,-0.3,59.4,13.4,19.8,6.1,1.2,0.1
CT-05,district,CT,6.68,3.67,10.35,5.68,37.6,58.9,-21.3,-0.0,67.4,8.8,18.0,4.2,1.5,0.1
DE-01,district,DE,15.61,3.67,19.28,14.84,34.6,62.0,-27.4,1.5,61.9,22.6,8.6,4.8,2.0,0.1
FL-01,district,FL,-36.7,3.67,-33.03,-37.53,56.8,39.7,17.1,1.6,72.0,13.5,6.7,4.2,3.2,0.4
FL-02,district,FL,-16.49,3.67,-12.82,-18.33,48.4,48.1,0.3,1.9,65.3,23.0,6.4,2.8,2.3,0.2
FL-03,district,FL,-19.45,3.67,-15.78,-21.26,49.3,47.2,2.1,1.2,67.6,15.8,10.6,3.9,1.9,0.2
FL-04,district,FL,-10.78,3.67,-7.11,-11.96,46.0,50.6,-4.6,1.9,54.9,31.4,7.8,3.6,2.1,0.3
FL-05,district,FL,-20.63,3.67,-16.96,-21.69,49.6,46.9,2.7,0.8,67.3,12.8,10.8,7.0,1.8,0.3
FL-06,district,FL,-28.57,3.67,-24.9,-30.31,53.3,43.3,10.0,1.3,74.7,11.2,9.8,2.1,2.1,0.2
FL-07,district,FL,-10.92,3.67,-7.25,-12.62,45.0,51.5,-6.5,-0.2,64.0,10.4,18.8,4.7,1.9,0.2
FL-08,district,FL,-15.06,3.67,-11.39,-16.4,47.1,49.4,-2.3,0.5,68.2,10.8,14.2,4.5,2.1,0.2
FL-09,district,FL,-14.81,3.67,-11.14,-17.93,45.5,51.0,-5.5,-2.4,48.3,10.5,35.7,3.5,1.8,0.2
FL-10,district,FL,26.8,3.67,30.47,24.29,28.4,68.2,-39.8,-1.4,35.3,27.4,30.0,5.2,1.8,0.3
FL-11,district,FL,-14.37,3.67,-10.7,-15.84,46.4,50.2,-3.8,-0.3,62.1,10.8,19.9,5.3,1.7,0.2
FL-12,district,FL,-12.99,3.67,-9.32,-15.55,45.5,51.0,-5.5,-0.9,58.2,10.6,24.5,4.6,1.9,0.2
FL-13,district,FL,-12.0,3.67,-8.33,-13.46,46.1,50.5,-4.4,1.0,76.9,6.4,10.3,4.4,1.9,0.2
FL-14,district,FL,-8.79,3.67,-5.12,-10.62,43.7,52.9,-9.2,-1.1,54.3,13.2,25.6,4.6,2.0,0.2
FL-15,district,FL,-17.66,3.67,-13.99,-20.09,48.2,48.3,-0.1,0.5,63.4,14.9,14.8,4.7,1.9,0.2
FL-16,district,FL,-11.67,3.67,-8.0,-13.81,45.8,50.7,-4.9,0.9,70.7,12.0,12.9,2.7,1.6,0.1
FL-17,district,FL,-20.19,3.67,-16.52,-22.24,49.6,47.0,2.6,1.1,78.3,7.0,11.0,2.1,1.5,0.1
FL-18,district,FL,-15.19,3.67,-11.52,-17.1,46.5,50.0,-3.5,-0.7,55.5,15.1,24.6,2.5,2.1,0.2
FL-19,district,FL,-28.43,3.67,-24.76,-30.42,52.5,44.0,8.5,-0.1,72.6,5.1,18.9,2.1,1.2,0.1
FL-20,district,FL,40.58,3.67,44.25,37.5,23.2,73.4,-50.2,-0.0,30.0,41.9,23.2,3.7,1.1,0.2
FL-21,district,FL,-14.46,3.67,-10.79,-16.36,46.9,49.7,-2.8,0.6,67.4,13.1,15.0,2.8,1.5,0.2
FL-22,district,FL,-7.03,3.67,-3.36,-10.6,42.5,54.0,-11.5,-1.8,49.0,13.6,31.0,4.9,1.3,0.2
FL-23,district,FL,17.41,3.67,21.08,13.94,32.7,63.8,-31.1,-0.7,46.9,22.8,25.5,2.9,1.6,0.2
FL-24,district,FL,44.37,3.67,48.04,39.08,20.5,76.0,-55.5,-2.1,11.2,46.0,39.5,2.1,1.1,0.1
FL-25,district,FL,-5.24,3.67,-1.57,-9.22,42.0,54.6,-12.6,-1.4,59.9,7.5,28.2,3.3,1.0,0.1
FL-26,district,FL,-12.73,3.67,-9.06,-18.5,42.1,54.5,-12.4,-7.6,12.3,10.4,72.7,3.8,0.7,0.1
FL-27,district,FL,-9.78,3.67,-6.11,-14.7,40.8,55.7,-14.9,-7.6,16.5,6.9,73.0,2.6,0.8,0.1
FL-28,district,FL,-19.43,3.67,-15.76,-25.63,45.0,51.5,-6.5,-7.3,15.0,10.1,71.6,2.2,1.1,0.1
GA-01,district,GA,-15.28,3.67,-11.61,-15.92,48.0,48.6,-0.6,2.0,60.0,28.0,6.7,3.0,2.0,0.3
GA-02,district,GA,8.57,3.67,12.24,7.66,38.2,58.4,-20.2,2.7,42.4,48.9,5.1,1.9,1.5,0.2
GA-03,district,GA,-30.08,3.67,-26.41,-29.88,54.3,42.2,12.1,2.1,66.7,23.3,5.3,2.5,2.1,0.1
GA-04,district,GA,54.47,3.67,58.14,53.04,17.6,79.0,-61.4,0.5,21.3,49.6,16.7,10.4,1.9,0.1
GA-05,district,GA,73.04,3.67,76.71,72.33,10.4,86.1,-75.7,2.0,33.2,50.4,8.5,6.2,1.5,0.1
GA-06,district,GA,50.2,3.67,53.87,50.34,20.1,76.5,-56.4,1.9,32.4,51.1,10.5,4.3,1.6,0.1
GA-07,district,GA,-22.22,3.67,-18.55,-22.27,50.2,46.4,3.8,0.6,66.8,8.9,9.1,13.2,1.8,0.1
GA-08,district,GA,-30.02,3.67,-26.35,-30.76,54.3,42.2,12.1,2.2,60.2,29.9,6.1,2.0,1.6,0.1
GA-09,district,GA,-34.31,3.67,-30.64,-34.33,55.2,41.3,13.9,0.4,64.1,12.6,13.6,7.3,2.3,0.1
GA-10,district,GA,-21.15,3.67,-17.48,-20.93,50.4,46.1,4.3,2.0,65.1,23.6,6.4,2.8,1.9,0.1
GA-11,district,GA,-23.67,3.67,-20.0,-23.52,51.0,45.5,5.5,1.0,69.5,12.8,10.4,4.8,2.4,0.1
GA-12,district,GA,-13.21,3.67,-9.54,-14.2,47.3,49.2,-1.9,2.5,54.3,36.5,4.8,2.5,1.7,0.2
GA-13,district,GA,41.87,3.67,45.54,42.65,23.3,73.2,-49.9,1.3,27.4,50.6,12.4,7.6,1.8,0.2
GA-14,district,GA,-37.49,3.67,-33.82,-37.03,57.0,39.5,17.5,1.3,72.8,12.5,10.0,1.9,2.7,0.1
HI-01,district,HI,26.98,3.67,30.65,25.17,27.5,69.0,-41.5,-3.0,14.1,2.7,5.8,59.9,1.6,15.8
HI-02,district,HI,24.56,3.67,28.23,22.06,29.0,67.5,-38.5,-2.0,26.9,2.0,8.1,36.7,2.5,23.7
IA-01,district,IA,-7.01,3.67,-3.34,-8.59,44.4,52.2,-7.8,1.9,86.1,4.7,4.7,2.7,1.6,0.1
IA-02,district,IA,-8.56,3.67,-4.89,-10.13,45.2,51.4,-6.2,2.2,88.6,4.8,3.0,1.8,1.5,0.3
IA-03,district,IA,-3.41,3.67,0.26,-4.46,42.7,53.9,-11.2,1.5,82.3,5.2,6.6,4.2,1.6,0.2
IA-04,district,IA,-30.53,3.67,-26.86,-31.9,54.1,42.4,11.7,1.4,85.4,2.4,7.6,2.5,1.7,0.5
ID-01,district,ID,-44.68,3.67,-41.01,-46.2,60.0,36.6,23.4,1.0,83.1,0.9,9.9,2.1,3.6,0.4
ID-02,district,ID,-26.75,3.67,-23.08,-27.56,52.2,44.4,7.8,0.7,80.3,1.4,12.2,2.6,3.0,0.4
IL-01,district,IL,35.49,3.67,39.16,32.27,26.6,70.0,-43.4,2.4,36.6,51.5,7.8,2.6,1.4,0.1
IL-02,district,IL,35.77,3.67,39.44,33.6,26.1,70.5,-44.4,1.6,35.8,47.8,13.2,1.3,1.8,0.1
IL-03,district,IL,34.84,3.67,38.51,31.81,23.8,72.8,-49.0,-3.8,41.3,5.8,42.3,7.1,3.3,0.2
IL-04,district,IL,33.61,3.67,37.28,28.79,23.1,73.5,-50.4,-6.2,25.0,5.5,60.3,4.5,4.6,0.1
IL-05,district,IL,38.64,3.67,42.31,37.55,24.2,72.3,-48.1,0.4,73.0,3.3,10.6,11.7,1.2,0.1
IL-06,district,IL,7.05,3.67,10.72,5.67,37.8,58.8,-21.0,0.6,74.4,5.9,11.8,6.5,1.3,0.1
IL-07,district,IL,68.64,3.67,72.31,66.13,11.7,84.8,-73.1,0.8,32.3,42.4,13.7,10.1,1.5,0.1
IL-08,district,IL,9.34,3.67,13.01,7.01,35.9,60.7,-24.8,-1.2,57.7,4.7,20.5,15.0,2.1,0.1
IL-09,district,IL,38.75,3.67,42.42,37.04,24.0,72.5,-48.5,0.1,61.2,9.6,11.6,15.9,1.5,0.1
IL-10,district,IL,23.46,3.67,27.13,22.34,30.1,66.5,-36.4,-0.8,61.0,7.1,21.0,8.6,2.2,0.2
IL-11,district,IL,12.54,3.67,16.21,11.6,35.0,61.5,-26.5,-0.2,66.3,6.6,16.4,8.9,1.8,0.1
IL-12,district,IL,-43.71,3.67,-40.04,-44.13,60.2,36.4,23.8,2.3,88.5,5.6,2.4,1.4,2.0,0.1
IL-13,district,IL,11.02,3.67,14.69,10.63,36.8,59.8,-23.0,2.0,67.8,20.3,4.3,5.4,2.1,0.1
IL-14,district,IL,6.84,3.67,10.51,5.26,37.4,59.2,-21.8,-0.4,62.1,10.1,19.9,5.6,2.2,0.1
IL-15,district,IL,-40.0,3.67,-36.33,-40.5,58.6,38.0,20.6,2.3,91.3,3.4,2.4,1.0,1.8,0.1
IL-16,district,IL,-22.73,3.67,-19.06,-23.07,51.0,45.6,5.4,1.7,87.6,2.7,5.3,2.5,1.8,0.1
IL-17,district,IL,5.83,3.67,9.5,4.81,38.7,57.9,-19.2,1.4,71.8,14.1,9.4,2.6,2.0,0.1
IN-01,district,IN,2.84,3.67,6.51,0.4,39.7,56.9,-17.2,0.8,62.9,18.8,14.2,1.8,2.1,0.1
IN-02,district,IN,-25.97,3.67,-22.3,-26.92,52.2,44.4,7.8,1.3,79.4,7.2,9.2,1.9,2.2,0.1
IN-03,district,IN,-31.51,3.67,-27.84,-31.73,54.7,41.8,12.9,1.8,83.2,6.6,5.5,2.8,1.9,0.1
IN-04,district,IN,-29.97,3.67,-26.3,-29.88,54.0,42.6,11.4,1.5,83.3,4.0,5.9,4.3,1.9,0.6
IN-05,district,IN,-17.22,3.67,-13.55,-17.13,48.7,47.8,0.9,1.9,83.7,6.7,3.8,3.9,1.8,0.1
IN-06,district,IN,-33.14,3.67,-29.47,-33.1,55.4,41.1,14.3,1.7,84.2,4.5,4.2,5.1,1.9,0.1
IN-07,district,IN,42.38,3.67,46.05,42.16,23.1,73.4,-50.3,1.4,50.0,33.1,12.1,2.7,2.0,0.1
IN-08,district,IN,-35.64,3.67,-31.97,-36.49,56.7,39.8,16.9,2.3,89.5,4.7,2.5,1.3,1.8,0.2
IN-09,district,IN,-29.6,3.67,-25.93,-30.39,54.1,42.5,11.6,2.0,88.7,3.4,3.3,2.3,2.1,0.1
KS-01,district,KS,-31.58,3.67,-27.91,-31.85,54.2,42.4,11.8,0.6,77.4,3.7,13.0,2.5,3.2,0.2
KS-02,district,KS,-19.21,3.67,-15.54,-20.06,49.2,47.4,1.8,1.1,73.0,9.8,10.6,2.2,4.1,0.3
KS-03,district,KS,3.85,3.67,7.52,4.17,39.4,57.2,-17.8,1.1,78.0,5.4,8.5,5.4,2.5,0.1
KS-04,district,KS,-23.53,3.67,-19.86,-23.7,50.9,45.7,5.2,0.8,72.9,7.7,11.1,4.0,4.1,0.2
KY-01,district,KY,-46.75,3.67,-43.08,-47.91,61.5,35.1,26.4,2.3,86.0,7.9,3.0,1.0,2.0,0.1
KY-02,district,KY,-40.88,3.67,-37.21,-41.93,58.9,37.7,21.2,2.1,85.8,6.3,3.4,2.3,2.1,0.2
KY-03,district,KY,19.91,3.67,23.58,19.27,32.9,63.6,-30.7,1.8,65.4,22.0,6.8,3.7,1.9,0.2
KY-04,district,KY,-35.58,3.67,-31.91,-36.16,56.6,39.9,16.7,2.1,88.8,4.0,3.4,1.5,2.1,0.2
KY-05,district,KY,-63.42,3.67,-59.75,-64.67,68.6,27.9,40.7,2.4,94.3,2.0,1.3,0.5,1.8,0.1
KY-06,district,KY,-14.62,3.67,-10.95,-15.31,47.6,48.9,-1.3,1.9,80.9,9.1,5.0,2.8,2.0,0.2
LA-01,district,LA,-39.2,3.67,-35.53,-39.08,57.7,38.8,18.9,1.2,70.3,13.3,10.3,3.0,3.0,0.1
LA-02,district,LA,50.05,3.67,53.72,48.71,20.4,76.2,-55.8,2.4,29.3,57.5,8.2,3.3,1.5,0.1
LA-03,district,LA,-35.51,3.67,-31.84,-36.65,56.7,39.8,16.9,2.4,63.9,27.7,4.6,2.0,1.7,0.1
LA-04,district,LA,-33.25,3.67,-29.58,-34.59,55.8,40.7,15.1,2.5,61.0,30.3,4.3,1.5,2.6,0.2
LA-05,district,LA,-32.9,3.67,-29.23,-34.39,55.8,40.8,15.0,2.7,59.9,33.2,3.6,1.3,2.0,0.1
LA-06,district,LA,-32.23,3.67,-28.56,-32.4,55.2,41.4,13.8,2.0,64.6,24.5,6.3,2.7,1.8,0.1
MA-01,district,MA,15.81,3.67,19.48,13.91,33.9,62.6,-28.7,0.4,72.5,7.2,15.6,2.7,1.7,0.2
MA-02,district,MA,25.78,3.67,29.45,24.29,29.9,66.6,-36.7,0.8,74.4,6.5,9.7,7.8,1.4,0.1
MA-03,district,MA,21.24,3.67,24.91,19.39,31.1,65.4,-34.3,-0.6,64.2,6.3,19.4,8.5,1.4,0.2
MA-04,district,MA,22.05,3.67,25.72,20.13,31.8,64.7,-32.9,1.5,81.8,4.7,5.2,7.3,1.0,0.1
MA-05,district,MA,47.53,3.67,51.2,46.35,20.5,76.1,-55.6,0.4,68.7,6.4,9.6,14.2,0.9,0.1
MA-06,district,MA,22.31,3.67,25.98,21.09,31.5,65.0,-33.5,1.1,80.0,4.4,9.2,5.3,1.1,0.1
MA-07,district,MA,67.47,3.67,71.14,65.14,11.5,85.0,-73.5,-0.5,41.7,24.0,19.1,13.7,1.4,0.2
MA-08,district,MA,28.81,3.67,32.48,26.99,28.9,67.7,-38.8,1.3,70.0,12.5,6.1,10.4,0.9,0.1
MA-09,district,MA,12.33,3.67,16.0,10.94,36.2,60.4,-24.2,1.9,87.2,4.6,5.0,1.7,1.4,0.1
MD-01,district,MD,-17.13,3.67,-13.46,-17.31,48.8,47.8,1.0,2.1,74.9,15.5,4.5,3.1,1.9,0.1
MD-02,district,MD,19.11,3.67,22.78,18.95,33.3,63.3,-30.0,1.9,62.2,24.3,5.1,6.8,1.6,0.1
MD-03,district,MD,24.34,3.67,28.01,24.49,30.7,65.9,-35.2,1.1,60.3,18.3,7.6,11.8,1.8,0.2
MD-04,district,MD,77.68,3.67,81.35,75.67,7.6,88.9,-81.3,0.3,11.9,58.0,21.3,6.2,2.4,0.2
MD-05,district,MD,34.17,3.67,37.84,34.05,27.1,69.5,-42.4,2.3,45.1,42.4,6.0,4.2,2.2,0.2
MD-06,district,MD,6.52,3.67,10.19,5.93,38.0,58.6,-20.6,0.6,63.1,13.8,11.5,9.4,2.0,0.2
MD-07,district,MD,61.65,3.67,65.32,60.49,15.4,81.1,-65.7,2.4,32.1,54.1,7.1,4.8,1.8,0.1
MD-08,district,MD,59.43,3.67,63.1,58.06,14.9,81.7,-66.8,-0.6,46.4,18.1,17.8,15.9,1.7,0.2
ME-01,district,ME,22.36,3.67,26.03,22.33,32.1,64.5,-32.4,2.2,91.8,2.4,1.8,2.1,1.8,0.1
ME-02,district,ME,-8.86,3.67,-5.19,-9.72,45.4,51.2,-5.8,2.3,93.0,1.6,1.4,1.2,2.7,0.1
MI-01,district,MI,-21.16,3.67,-17.49,-21.52,50.6,46.0,4.6,2.2,91.5,1.4,1.6,0.9,4.5,0.1
MI-02,district,MI,-29.82,3.67,-26.15,-30.54,54.1,42.4,11.7,2.0,89.8,2.8,3.8,0.9,2.7,0.1
MI-03,district,MI,7.85,3.67,11.52,7.95,37.8,58.8,-21.0,1.3,73.8,11.7,8.8,3.5,2.1,0.1
